Species	GenomeStatus	Strain	Segment	GenBank Accessions	Size	GC Content	Contig N50	CollectionDate	CollectionYear	IsolationCountry	GeographicGroup	HostName	HostCommonName	HostGroup
Phlebovirus riftense	Complete	KEN/Bar-Msq/187-09/07	M	HM586974	3885	45.688545	3885	13/02/2007	2007	Kenya	Africa			
Phlebovirus riftense	Complete	KEN/Gar-004/06	S	HM586975	1691	49.024246	1691	21/12/2006	2006	Kenya	Africa			
Phlebovirus riftense	Complete	KEN/Gar-008/06	S	HM586976	1691	48.492016	1691	21/12/2006	2006	Kenya	Africa			
Phlebovirus riftense	Complete	KEN/Kil-006/07	S	HM586977	1691	48.846836	1691	05/01/2007	2007	Kenya	Africa			
Phlebovirus riftense	Complete	KEN/Mal-032/07	S	HM586978	1691	48.90597	1691	15/01/2007	2007	Kenya	Africa			
Phlebovirus riftense	Complete	KEN/Bar-032/07	S	HM586979	1691	49.024246	1691	03/02/2007	2007	Kenya	Africa			
Phlebovirus riftense	Complete	KEN/Bar-035/07	S	HM586980	1691	48.7877	1691	30/01/2007	2007	Kenya	Africa			
Phlebovirus riftense	Complete	TAN/Tan-001/07	S	HM586981	1691	49.08338	1691	08/02/2007	2007	Tanzania	Africa			
Phlebovirus riftense	Complete	TAN/Dod-002/07	S	HM586982	1691	48.96511	1691	14/03/2007	2007	Tanzania	Africa			
Phlebovirus riftense	Complete	KEN/Gar-Msq131B-04/06	S	HM586983	1691	48.90597	1691	29/12/2006	2006	Kenya	Africa			
Phlebovirus riftense	Complete	KEN/KLF-Msq091/07	S	HM586984	1691	48.90597	1691	13/01/2007	2007	Kenya	Africa			
Phlebovirus riftense	Partial	MgH824	M	HM587040	490	45.510204	490	1979	1979	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	MgAr811	M	HM587041	490	45.30612	490	1979	1979	Madagascar	Africa	Aedes sp.	Mosquito	Insect
Phlebovirus riftense	Partial	94EG Tambul	M	HM587042	490	45.714287	490	1994	1994	Egypt	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Partial	93-Abeer	M	HM587043	490	45.510204	490	1993	1993	Egypt	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	VRL1516/78	M	HM587044	490	45.10204	490	1978	1978	Zimbabwe	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Partial	S35	M	HM587045	490	45.510204	490	1972	1972	Kenya	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Partial	SPU52/99/1	M	HM587046	490	45.30612	490	1999	1999	South Africa	Africa	African buffalo		
Phlebovirus riftense	Partial	SPU52/99/5	M	HM587047	490	45.30612	490	1999	1999	South Africa	Africa	African buffalo		
Phlebovirus riftense	Partial	SPU52/99/2	M	HM587048	490	45.30612	490	1999	1999	South Africa	Africa	African buffalo		
Phlebovirus riftense	Partial	SPU52/99/3	M	HM587049	490	45.510204	490	1999	1999	South Africa	Africa	African buffalo		
Phlebovirus riftense	Partial	SPU12/99/21	M	HM587051	490	46.122448	490	1999	1999	Somalia	Africa	caprine	Goat	Nonhuman Mammal
Phlebovirus riftense	Partial	SPU384/97/1	M	HM587052	490	46.122448	490	1997	1997	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	SPU2/98/1	M	HM587053	490	46.122448	490	1998	1998	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	VRL2413/98	M	HM587054	490	45.918365	490	1998	1998	Zimbabwe	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	SPU2/98/9	M	HM587055	490	46.32653	490	1998	1998	Kenya	Africa	caprine	Goat	Nonhuman Mammal
Phlebovirus riftense	Partial	VRL1187/79	M	HM587056	490	45.918365	490	1979	1979	Zimbabwe	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	MgAn1002	M	HM587057	490	45.918365	490	1991	1991	Madagascar	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	VRL2354/78	M	HM587058	490	46.122448	490	1978	1978	Zimbabwe	Africa	bovine fetus	Cattle	Nonhuman Mammal
Phlebovirus riftense	Partial	VRL1548/78	M	HM587059	490	45.918365	490	1978	1978	Zimbabwe	Africa	bovine fetus	Cattle	Nonhuman Mammal
Phlebovirus riftense	Partial	MgAn991	M	HM587060	490	45.714287	490	1991	1991	Madagascar	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	MgAn990	M	HM587061	490	45.918365	490	1991	1991	Madagascar	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	SPU22/07/118	M	HM587062	490	45.10204	490	2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	SPU22/07/125	M	HM587063	490	45.510204	490	2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	SPU22/07/129	M	HM587064	490	45.30612	490	2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	SPU86/09	M	HM587065	490	45.30612	490	2009	2009	South Africa	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	SA152/08	M	HM587066	490	45.30612	490	2008	2008	South Africa	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	M37/08	M	HM587067	490	45.510204	490	2008	2008	South Africa	Africa	African buffalo		
Phlebovirus riftense	Partial	SPU22/07/4	M	HM587068	490	45.10204	490	2007	2007	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	SA52/08	M	HM587069	490	45.510204	490	2008	2008	South Africa	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	B309	M	HM587070	490	46.32653	490	1977	1977	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	VRL825/79	M	HM587071	490	46.122448	490	1979	1979	Zimbabwe	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	VRL2051/76	M	HM587072	490	45.918365	490	1976	1976	Zimbabwe	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	VRL1217/78	M	HM587073	490	46.122448	490	1978	1978	Zimbabwe	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Partial	214445	M	HM587074	490	46.122448	490	1983	1983	Kenya	Africa	Aedes mcintoshi	Mosquito	Insect
Phlebovirus riftense	Partial	B1143	M	HM587075	490	46.122448	490	1977	1977	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	SPU204/85	M	HM587076	490	45.714287	490	1985	1985	Angola	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	VRL1290/78	M	HM587077	490	46.122448	490	1978	1978	Zimbabwe	Africa	bovine fetus	Cattle	Nonhuman Mammal
Phlebovirus riftense	Partial	VRL1290A/78	M	HM587078	490	45.30612	490	1978	1978	Zimbabwe	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	SPU44/85	M	HM587079	490	45.30612	490	1985	1985	Zambia	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	VRL1887/78	M	HM587080	490	45.918365	490	1978	1978	Zimbabwe	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	VRL1260/78	M	HM587081	490	46.122448	490	1978	1978	Zimbabwe	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	74HB59	M	HM587082	490	45.714287	490	1974	1974	Central African Republic	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	ArB1976	M	HM587083	490	45.918365	490	1969	1969	Central African Republic	Africa	Mansonia africana	Mosquito	Insect
Phlebovirus riftense	Partial	AnK3837	M	HM587084	490	45.714287	490	1981	1981	Guinea	Africa	Hipposideros caffer	Bat	Nonhuman Mammal
Phlebovirus riftense	Partial	VRL1032/78	M	HM587085	490	45.30612	490	1978	1978	Zimbabwe	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	CAR R1662	M	HM587086	490	46.734695	490	1985	1985	Central African Republic	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	CAR R1752	M	HM587087	490	46.32653	490	1986	1986	Central African Republic	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	SA71/10	M	HM587088	490	45.918365	490	2010	2010	South Africa	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	SA482/10	M	HM587089	490	45.714287	490	2010	2010	South Africa	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	SA1221/10	M	HM587090	490	46.122448	490	2010	2010	South Africa	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	SA59/10	M	HM587091	490	45.918365	490	2010	2010	South Africa	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	SA54/10	M	HM587092	490	45.714287	490	2010	2010	South Africa	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	SA276/10	M	HM587093	490	45.714287	490	2010	2010	South Africa	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	SA106/10	M	HM587094	490	45.510204	490	2010	2010	South Africa	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	SA423/10	M	HM587095	490	45.510204	490	2010	2010	South Africa	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	SA404/09	M	HM587096	490	45.510204	490	2009	2009	South Africa	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	SA373/10	M	HM587097	490	45.714287	490	2010	2010	South Africa	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	SA85/10	M	HM587098	490	45.510204	490	2010	2010	South Africa	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	SA1224/10	M	HM587099	490	45.510204	490	2010	2010	South Africa	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	SPU77/04	M	HM587100	490	45.714287	490	2004	2004	Namibia	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	Ar20364	M	HM587101	490	44.89796	490	1981	1981	South Africa	Africa	Culex zombaensis	Mosquito	Insect
Phlebovirus riftense	Partial	SNS	M	HM587102	490	45.10204	490	1944	1944	Uganda	Africa	Eretmapodites sp.		
Phlebovirus riftense	Partial	95EG vaccine	M	HM587103	490	45.10204	490	1944	1944	Uganda	Africa			
Phlebovirus riftense	Partial	KEN57 Rintoul	M	HM587104	490	45.10204	490	1951	1951	Kenya	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Partial	B314	M	HM587105	490	45.510204	490	1962	1962	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	B674	M	HM587106	490	45.714287	490	1963	1963	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	SA184/10	M	HM587107	490	44.89796	490	2010	2010	South Africa	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	An1830	M	HM587108	490	44.89796	490	1956	1956	South Africa	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Partial	Ar74	M	HM587109	490	45.30612	490	1955	1955	South Africa	Africa	Aedes circumluteolus	Mosquito	Insect
Phlebovirus riftense	Partial	H1739	M	HM587110	490	45.10204	490	1975	1975	South Africa	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	VRL763/70	M	HM587111	490	44.69388	490	1970	1970	Zimbabwe	Africa	bovine fetus	Cattle	Nonhuman Mammal
Phlebovirus riftense	Partial	Ar12568	M	HM587112	490	45.10204	490	1971	1971	South Africa	Africa	Eretmapodites quinquevittatus	Mosquito	Insect
Phlebovirus riftense	Partial	Ar11186	M	HM587113	490	44.89796	490	1969	1969	Zimbabwe	Africa	Aedes lineatopennis	Mosquito	Insect
Phlebovirus riftense	Partial	H1825	M	HM587114	490	45.10204	490	1975	1975	South Africa	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	95EG Cow-2509	M	HM587115	490	45.10204	490	1995	1995	Egypt	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	Kitale1840	M	HM587116	490	44.89796	490	1964	1964	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	KEN56/B2653/IB8	M	HM587118	490	44.89796	490	1963	1963	Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Partial	Lunyo	M	HM587119	490	45.30612	490	1955	1955	Uganda	Africa	Aedes sp.	Mosquito	Insect
Phlebovirus riftense	Partial	Ar118	M	HM587120	490	45.510204	490	1955	1955	South Africa	Africa	Aedes circumluteolus	Mosquito	Insect
Phlebovirus riftense	Partial	VRL2373/74	M	HM587121	490	45.30612	490	1974	1974	Zimbabwe	Africa	bovine fetus	Cattle	Nonhuman Mammal
Phlebovirus riftense	Partial	OS-4	M	HM587122	490	45.918365	490	1988	1988	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	HD21955	M	HM587123	490	45.510204	490	1975	1975	Senegal	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Partial	ArD38661	M	HM587124	490	45.10204	490	1983	1983	Senegal	Africa	Aedes dalzieli	Mosquito	Insect
Phlebovirus riftense	Partial	SA51	M	HM587125	490	45.714287	490	1951	1951	South Africa	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	OS-8	L	DQ375395	6404	43.86321	6404	1987	1987	Mauritania	Africa			
Phlebovirus riftense	Complete	Sudan 133-2007	S	JQ820478	1690	49.171597	1690	2007-11	2007	Sudan	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	OS-3	L	DQ375396	6404	43.83198	6404	1987	1987	Mauritania	Africa			
Phlebovirus riftense	Complete	OS-9	L	DQ375397	6404	43.83198	6404	1987	1987	Mauritania	Africa			
Phlebovirus riftense	Complete	OS-1	L	DQ375398	6404	43.847595	6404	1987	1987	Mauritania	Africa			
Phlebovirus riftense	Complete	ARD-38388	L	DQ375399	6404	43.644596	6404	1983	1983	Burkina Faso	Africa			
Phlebovirus riftense	Complete	Kenya 9800523	L	DQ375400	6404	43.472828	6404	1998	1998	Kenya	Africa			
Phlebovirus riftense	Complete	Kenya 83 (21445)	L	DQ375402	6404	43.488445	6404	1983	1983	Kenya	Africa			
Phlebovirus riftense	Complete	ZH-548	L	DQ375403	6404	43.89444	6404	1977	1977	Egypt	Africa			
Phlebovirus riftense	Complete	MP-12	L	DQ375404	6404	43.86321	6404	1977	1977	Egypt	Africa			
Phlebovirus riftense	Complete	T-46 (228113)	L	DQ375405	6404	43.86321	6404	1977	1977	Egypt	Africa			
Phlebovirus riftense	Complete	ZH-501	L	DQ375406	6404	43.86321	6404	1977	1977	Egypt	Africa			
Phlebovirus riftense	Complete	T1	L	DQ375407	6404	43.86321	6404	1977	1977	Egypt	Africa			
Phlebovirus riftense	Complete	ZH-501-777	L	DQ375408	6404	43.847595	6404	1977	1977	Egypt	Africa			
Phlebovirus riftense	Complete	ZM-657	L	DQ375409	6404	43.816364	6404	1978	1978	Egypt	Africa			
Phlebovirus riftense	Complete	ZS-6365	L	DQ375410	6404	43.83198	6404	1979	1979	Egypt	Africa			
Phlebovirus riftense	Complete	ZH-1776	L	DQ375411	6404	43.785133	6404	1978	1978	Egypt	Africa			
Phlebovirus riftense	Complete	ZC-3349	L	DQ375412	6404	43.86321	6404	1978	1978	Egypt	Africa			
Phlebovirus riftense	Complete	2250/74	L	DQ375413	6404	43.753902	6404	1974	1974	Zimbabwe	Africa			
Phlebovirus riftense	Complete	MgH824	L	DQ375414	6404	43.76952	6404	1979	1979	Madagascar	Africa			
Phlebovirus riftense	Complete	74HB59	L	DQ375415	6404	43.59775	6404	1974	1974	Central African Republic	Africa			
Phlebovirus riftense	Complete	73HB1449	L	DQ375416	6404	43.59775	6404	1974	1974	Central African Republic	Africa			
Phlebovirus riftense	Complete	Clone 13	L	DQ375417	6404	43.59775	6404	1974	1974	Central African Republic	Africa			
Phlebovirus riftense	Complete	ZH-548	S	NC_014395	1690	48.93491	1690	1977	1977	Egypt	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	ZH-548	M	NC_014396	3885	45.456886	3885	1977	1977	Egypt	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	1260/78	L	DQ375418	6404	43.613365	6404	1978	1978	Zimbabwe	Africa			
Phlebovirus riftense	Complete	ZH-548	L	NC_014397	6404	43.89444	6404	1977	1977	Egypt	Africa			
Phlebovirus riftense	Complete	Zinga	L	DQ375419	6404	43.50406	6404	1969	1969	Central African Republic	Africa			
Phlebovirus riftense	Complete	ANK-3837	L	DQ375420	6404	43.50406	6404	1981	1981	Guinea	Africa			
Phlebovirus riftense	Complete	ANK-6087	L	DQ375421	6404	43.519676	6404	1984	1984	Guinea	Africa			
Phlebovirus riftense	Complete	Hv-B375	L	DQ375422	6404	43.550907	6404	1985	1985	Central African Republic	Africa			
Phlebovirus riftense	Complete	CAR-R1622	L	DQ375423	6404	43.550907	6404	1985	1985	Central African Republic	Africa			
Phlebovirus riftense	Complete	1853/78	L	DQ375424	6404	43.254215	6404	1978	1978	Zimbabwe	Africa			
Phlebovirus riftense	Complete	763/70	L	DQ375426	6404	43.59775	6404	1970	1970	Zimbabwe	Africa			
Phlebovirus riftense	Complete	73HB1230	L	DQ375425	6404	43.73829	6404	1973	1973	Central African Republic	Africa			
Phlebovirus riftense	Complete	Kenya 56 (IB8)	L	DQ375427	6404	43.56652	6404			Kenya	Africa			
Phlebovirus riftense	Complete	SA-75	L	DQ375428	6404	43.59775	6404	1975	1975	South Africa	Africa			
Phlebovirus riftense	Complete	Entebbe	L	DQ375429	6404	43.613365	6404	1944	1944	Uganda	Africa			
Phlebovirus riftense	Complete	Smithburn	L	DQ375430	6404	43.488445	6404	1944	1944	Uganda	Africa			
Phlebovirus riftense	Complete	Kenya 57 (Rintoul)	L	DQ375431	6404	43.753902	6404	1951	1951	Kenya	Africa			
Phlebovirus riftense	Complete	2373/74	L	DQ375432	6404	43.707058	6404	1974	1974	Zimbabwe	Africa			
Phlebovirus riftense	Complete	SA-51 (Van Wyck)	L	DQ375433	6404	43.838825	6404	1951	1951	South Africa	Africa			
Phlebovirus riftense	Complete	2269/74	L	DQ375434	6404	43.675827	6404	1974	1974	Zimbabwe	Africa			
Phlebovirus riftense	Complete	2250/74	S	DQ380143	1690	48.93491	1690	1974	1974	Zimbabwe	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	MgH824	S	DQ380144	1691	48.90597	1691	1979	1979	Madagascar	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	ZS-6365	S	DQ380145	1690	49.053253	1690	1979	1979	Egypt	Africa	sheep	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	ZM-657	S	DQ380146	1690	48.93491	1690	1978	1978	Egypt	Africa	mosquito	Mosquito	Insect
Phlebovirus riftense	Complete	T-46 (228113)	S	DQ380147	1690	48.87574	1690			Egypt	Africa	Aedes taeniorhynchus		
Phlebovirus riftense	Complete	ZH-501-777	S	DQ380148	1690	48.87574	1690			Egypt	Africa			
Phlebovirus riftense	Complete	ZH-501	S	DQ380149	1690	48.87574	1690	1977	1977	Egypt	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	T1	S	DQ380150	1689	48.84547	1689			Egypt	Africa	Culex pipiens	Northern House Mosquito	Insect
Phlebovirus riftense	Complete	ZH-548	S	DQ380151	1690	48.93491	1690	1977	1977	Egypt	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	ZC-3349	S	DQ380152	1690	49.171597	1690	1978	1978	Egypt	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	ZH-1776	S	DQ380153	1690	48.994083	1690	1978	1978	Egypt	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	MP-12	S	DQ380154	1690	49.053253	1690	1977	1977	Egypt	Africa			
Phlebovirus riftense	Complete	Kenya 57 (Rintoul)	S	DQ380155	1691	49.201656	1691	1951	1951	Kenya	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	Entebbe	S	DQ380156	1691	49.08338	1691	1944	1944	Uganda	Africa	mosquito	Mosquito	Insect
Phlebovirus riftense	Complete	M48/08	M	HQ009512	3885	45.662807	3885	2008	2008	Madagascar	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	Smithburn	S	DQ380157	1692	49.113476	1692	1944	1944	Uganda	Africa			
Phlebovirus riftense	Complete	SA-51 (Van Wyck)	S	DQ380158	1691	49.526627	1691	1951	1951	South Africa	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	2373/74	S	DQ380159	1691	49.024246	1691	1974	1974	Zimbabwe	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	CAR-R1622	S	DQ380160	1690	48.698223	1690	1985	1985	Central African Republic	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	Hv-B375	S	DQ380161	1690	48.757397	1690	1985	1985	Central African Republic	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	73HB1449	S	DQ380162	1690	48.87574	1690	1973	1973	Central African Republic	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	74HB59	S	DQ380163	1690	48.87574	1690	1974	1974	Central African Republic	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	1260/78	S	DQ380164	1690	49.053253	1690	1978	1978	Zimbabwe	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	ANK-3837	S	DQ380165	1690	48.639053	1690	1981	1981	Guinea	Africa	Hipposideros caffer (bat)	Bat	Nonhuman Mammal
Phlebovirus riftense	Complete	ANK-6087	S	DQ380166	1690	48.639053	1690	1984	1984	Guinea	Africa	Micropterus pusillus (bat)		
Phlebovirus riftense	Complete	Zinga	S	DQ380167	1690	48.639053	1690	1969	1969	Central African Republic	Africa	Mansonia africana	Mosquito	Insect
Phlebovirus riftense	Complete	1853/78	S	DQ380168	1691	48.61029	1691	1978	1978	Zimbabwe	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	Kenya 9800523	S	DQ380169	1690	48.994083	1690	1998	1998	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	Kenya 83 (21445)	S	DQ380171	1691	49.024246	1691	1983	1983	Kenya	Africa	Aedes macintoshi		
Phlebovirus riftense	Complete	73HB1230	S	DQ380172	1690	48.87574	1690	1973	1973	Central African Republic	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	2269/74	S	DQ380173	1691	49.26079	1691	1974	1974	Zimbabwe	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	763/70	S	DQ380174	1690	49.171597	1690	1970	1970	Zimbabwe	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	SA-75	S	DQ380175	1691	49.08338	1691	1975	1975	South Africa	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	Kenya 56 (IB8)	S	DQ380176	1690	48.816566	1690			Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	OS-8	S	DQ380177	1690	49.526627	1690	1987	1987	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	OS-3	S	DQ380178	1690	49.526627	1690	1987	1987	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	OS-9	S	DQ380179	1690	49.5858	1690	1987	1987	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	OS-1	S	DQ380180	1692	49.70449	1692	1987	1987	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	ARD-38388	S	DQ380181	1691	49.379066	1691	1983	1983	Burkina Faso	Africa	Aedes cuminsi		
Phlebovirus riftense	Complete		S	DQ380182	1141	49.34268	1141	1974	1974	Central African Republic	Africa			
Phlebovirus riftense	Complete	OS-9	M	DQ380183	3885	45.688545	3885	1987	1987	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	OS-3	M	DQ380184	3885	45.637066	3885	1987	1987	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	OS-8	M	DQ380185	3885	45.688545	3885	1987	1987	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	OS-1	M	DQ380186	3885	45.611324	3885	1987	1987	Mauritania	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	ARD-38388	M	DQ380187	3885	45.339855	3885	1983	1983	Burkina Faso	Africa	Aedes cuminsi		
Phlebovirus riftense	Complete	763/70	M	DQ380188	3885	45.508366	3885	1970	1970	Zimbabwe	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	SA-75	M	DQ380189	3885	45.508366	3885	1975	1975	South Africa	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	Kenya 56 (IB8)	M	DQ380190	3885	45.585587	3885			Kenya	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	Entebbe	M	DQ380191	3885	45.276707	3885	1944	1944	Uganda	Africa	mosquito	Mosquito	Insect
Phlebovirus riftense	Complete	Kenya 57 (Rintoul)	M	DQ380192	3900	45.179485	3900	1951	1951	Kenya	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	2373/74	M	DQ380194	3885	45.456886	3885	1974	1974	Zimbabwe	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	SA-51 (Van Wyck)	M	DQ380195	3885	45.482624	3885	1951	1951	South Africa	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	Kenya 9800523	M	DQ380196	3885	45.611324	3885	1998	1998	Kenya	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	Kenya 83 (21445)	M	DQ380198	3885	45.662807	3885	1983	1983	Kenya	Africa	Aedes macintoshi		
Phlebovirus riftense	Complete	T-46 (228113)	M	DQ380199	3885	45.559845	3885	1977	1977	Egypt	Africa	Aedes taeniorhyncus		
Phlebovirus riftense	Complete	Sudan SP-2007	S	JQ820479	1691	49.201656	1691	2007	2007	Sudan	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	ZH-501	M	DQ380200	3885	45.559845	3885	1977	1977	Egypt	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	T1	M	DQ380201	3885	45.534107	3885	1977	1977	Egypt	Africa	Culex pipiens	Northern House Mosquito	Insect
Phlebovirus riftense	Complete	ZH-501-777	M	DQ380202	3885	45.559845	3885	1977	1977	Egypt	Africa			
Phlebovirus riftense	Complete	ZH-1776	M	DQ380203	3885	45.405407	3885	1978	1978	Egypt	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	ZM-657	M	DQ380204	3885	45.405407	3885	1978	1978	Egypt	Africa	mosquito	Mosquito	Insect
Phlebovirus riftense	Complete	ZS-6365	M	DQ380205	3885	45.431145	3885	1979	1979	Egypt	Africa	ovine	Sheep	Nonhuman Mammal
Phlebovirus riftense	Complete	ZH-548	M	DQ380206	3885	45.456886	3885	1977	1977	Egypt	Africa	Homo sapiens	Human	Human
Phlebovirus riftense	Complete	ZC-3349	M	DQ380207	3885	45.534107	3885	1978	1978	Egypt	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	2250/74	M	DQ380209	3885	45.534107	3885	1974	1974	Zimbabwe	Africa	Bovine	Cow	Nonhuman Mammal
Phlebovirus riftense	Complete	MgH824	M	DQ380210	3885	45.688545	3885	1979	1979	Madagascar	Africa	Homo sapiens	Human	Human
